X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75
68.54	98.6344541496661	68.54	151.921117648993	68.54	117.341544136714	68.54	110.843320777992	68.54	108.109897910094	68.54	96.399653030611	68.54	157.440091011509	68.54	176.42052575585	68.54	167.028461493136	68.54	89.6392351210065	68.54	87.4550793264883	68.54	90.4534225342819
68.62	98.1858226516174	68.62	151.085122835166	68.62	117.063995074874	68.62	110.359274970891	68.62	107.679078123406	68.62	96.177756073992	68.62	157.069924496927	68.62	175.962242350942	68.62	166.435599381061	68.62	89.263629252627	68.62	87.1493237384081	68.62	90.1478504135748
68.74	98.1858226516174	68.74	150.826272979425	68.74	116.771255467678	68.74	110.393782246971	68.74	107.644653183942	68.74	95.9029576155864	68.74	156.467335733575	68.74	175.670293175267	68.74	166.075755431213	68.74	89.0745843805673	68.74	86.8236247835272	68.74	90.0110234238585
68.85	97.8744502680511	68.85	150.239525781136	68.85	116.323525413111	68.85	110.083200294926	68.85	107.438111780823	68.85	95.7655625032144	68.85	155.968046489599	68.85	174.811604599173	68.85	165.595963498083	68.85	88.7480538258572	68.85	86.5836382466838	68.85	89.6176684709935
68.98	97.6322735772022	68.98	149.566506275815	68.98	116.11687697239	68.98	109.70360379072	68.98	107.111078972751	68.98	95.5422902995714	68.98	155.881971790448	68.98	174.674217720463	68.98	165.39033603141	68.98	88.2496620510033	68.98	86.4293641278779	68.98	89.5321536608362
69.06	97.1998087313806	69.06	149.238625400591	69.06	115.617488924474	69.06	109.220485458273	69.06	106.904537569632	69.06	95.1987984018107	69.06	155.262158206871	69.06	174.107478320044	69.06	164.876275598388	69.06	88.0434335270277	69.06	85.9493910541911	69.06	89.1387904743095
69.18	97.1825098082013	69.18	148.531090385528	69.18	115.445281890539	69.18	109.289500010434	69.18	106.439805003706	69.18	94.8896573405584	69.18	155.107200694146	69.18	173.643791429151	69.18	164.550716615756	69.18	87.4591070252711	69.18	85.7265470009553	69.18	88.8309503316018
69.28	96.9071425669891	69.28	148.230658229825	69.28	114.961482923578	69.28	108.805788334596	69.28	106.215845456038	69.28	94.8569265063471	69.28	154.754699372311	69.28	173.718339714758	69.28	164.232477478503	69.28	87.3760355457783	69.28	85.5582423406045	69.28	88.5085875919016
69.39	96.526636889144	69.39	147.989105740711	69.39	114.599911562581	69.39	108.581515467684	69.39	105.923285563797	69.39	94.7538991257575	69.39	154.548134207808	69.39	173.237556248422	69.39	164.009760518497	69.39	87.221391570998	69.39	85.2840158064599	69.39	88.4230868028642
69.51	96.3378885672595	69.51	147.378306871339	69.51	114.391763177441	69.51	108.253235097349	69.51	105.596206448333	69.51	94.5838458479076	69.51	154.161360439757	69.51	172.745621786632	69.51	163.537496312529	69.51	86.8806612557419	69.51	84.8416297041595	69.51	88.0666523557672
69.59	96.0077707490081	69.59	147.178157182411	69.59	113.980084352085	69.59	107.925960024527	69.59	105.441423664632	69.59	94.2387457581862	69.59	153.893994722258	69.59	172.602235827358	69.59	163.067473659764	69.59	86.5340676370942	69.59	84.7698420839777	69.59	87.8074910005686
69.71	95.6272733034747	69.71	146.608777577849	69.71	113.635734987109	69.71	108.063966497416	69.71	105.131658240994	69.71	93.7235923906148	69.71	153.360359814981	69.71	172.190126304999	69.71	162.776214472767	69.71	86.3794154300022	69.71	84.4784758769295	69.71	87.4825945880757
69.82	95.4889046088722	69.82	145.884103645884	69.82	113.463556188464	69.82	107.460159365436	69.82	105.028400355678	69.82	93.6720745841642	69.82	153.102145127041	69.82	171.743688042964	69.82	162.38216664222	69.82	86.1904015539865	69.82	84.1014195376755	69.82	87.0893041302021
69.95	95.3505441465814	69.95	145.608024841613	69.95	112.947028024844	69.95	107.132381643858	69.95	104.649796341829	69.95	93.5862115734132	69.95	152.499655164929	69.95	171.091195019749	69.95	162.022381692856	69.95	85.709280562872	69.95	83.6558045068074	69.95	86.8157032517447
70.03	94.952742381911	70.03	145.228432950364	70.03	112.654336415616	70.03	106.839105540501	70.03	104.494913630011	70.03	93.3801568122339	70.03	152.293090000426	70.03	170.799293712442	70.03	161.748262178763	70.03	85.4858967856208	70.03	83.4844160100838	70.03	86.7473092063641
70.15	94.8680033529647	70.15	144.462817780985	70.15	112.463717919002	70.15	106.700850949787	70.15	104.1508577321	70.15	93.0042995253698	70.15	151.906685911754	70.15	170.393591438746	70.15	161.413414229424	70.15	85.3344420988031	70.15	83.1108641456656	70.15	86.3740455376333
70.24	94.5758153294858	70.24	144.094170315962	70.24	111.980566249517	70.24	106.441921487965	70.24	103.858530753629	70.24	92.6628993956278	70.24	151.468792359464	70.24	169.902187296827	70.24	160.65048928407	70.24	84.8910174735357	70.24	82.908775279791	70.24	86.0521911785712
70.33	94.2127330336719	70.33	143.749201398355	70.33	111.653537888243	70.33	106.200472872246	70.33	103.720898705868	70.33	92.5084048708354	70.33	151.262278450918	70.33	169.644715624604	70.33	160.633371689036	70.33	84.581822683626	70.33	82.6689067497679	70.33	85.9154396994003
70.43	94.0571192815119	70.43	143.300736867697	70.43	111.429782940468	70.43	105.89005187	70.43	103.514458863838	70.43	92.4397369799885	70.43	151.00416486888	70.43	169.490229329424	70.43	160.479231037602	70.43	84.0321421427184	70.43	82.3262338941865	70.43	85.676122553448
70.56	93.9514939525475	70.56	142.875690742341	70.56	111.103757203738	70.56	105.648678831809	70.56	103.204502863058	70.56	92.3347107574066	70.56	150.667481641662	70.56	169.105972649501	70.56	160.437008117704	70.56	84.1490024732395	70.56	82.1683695978549	70.56	85.2285507712082
70.67	93.8304411927388	70.67	142.289152382106	70.67	110.570102775085	70.67	105.424442730941	70.67	102.722719957647	70.67	91.922652332062	70.67	150.047871275654	70.67	168.590928426187	70.67	159.392103939273	70.67	83.7194944082136	70.67	82.0484197869695	70.67	85.0575772261789
70.8	93.1061710404843	70.8	141.765617777692	70.8	110.500338678201	70.8	105.113982905158	70.8	102.705882927659	70.8	91.7702579626838	70.8	149.954444812663	70.8	168.254322508763	70.8	159.143334419028	70.8	83.3450435239872	70.8	81.5381003166913	70.8	84.6675670214416
70.88	93.0370176024707	70.88	141.368901053559	70.88	110.104469604208	70.88	104.682833480246	70.88	102.224178990106	70.88	91.5299285743329	70.88	149.833979737613	70.88	167.808030595937	70.88	158.749399304088	70.88	82.9843148974904	70.88	81.1611593525905	70.88	84.3256842087078
71.03	92.5377265260916	71.03	141.05256036202	71.03	109.415270771246	71.03	104.269083872686	71.03	101.674201979481	71.03	91.2403184925462	71.03	149.172820486814	71.03	167.094029550343	71.03	158.3809065246	71.03	82.7817944214632	71.03	81.0279481094319	71.03	84.1238572454857
71.12	92.3475713376035	71.12	140.379982036317	71.12	109.312014282266	71.12	104.131137021323	71.12	101.674201979481	71.12	90.708254236674	71.12	148.983553950873	71.12	166.579154138641	71.12	158.004183670869	71.12	82.6615712514503	71.12	80.5996834079854	71.12	83.7991205657423
71.24	92.1596005530804	71.24	140.046611600473	71.24	109.053218985606	71.24	103.648587595148	71.24	101.537157807678	71.24	90.6075846058683	71.24	148.494667194523	71.24	166.654811132121	71.24	157.567376073422	71.24	82.1500433775668	71.24	80.3466869169025	71.24	83.5632383426837
71.31	91.915398210604	71.31	139.431460638301	71.31	108.761321235968	71.31	103.631088941929	71.31	101.226979357036	71.31	90.4679642336703	71.31	148.209307191203	71.31	166.081442886314	71.31	157.062360080011	71.31	81.8715426808101	71.31	80.0857624749439	71.31	83.2180158545093
71.41	91.8981106272628	71.41	138.827868080675	71.41	108.485978826951	71.41	103.234494829859	71.41	100.728157289026	71.41	90.1590258214256	71.41	147.899595322112	71.41	165.875489430327	71.41	156.993851551263	71.41	82.0261106261043	71.41	79.8288020084232	71.41	82.9787296997529
71.52	91.4313541053167	71.52	138.58643434893	71.52	108.107379928954	71.52	102.906878257603	71.52	100.5905477965	71.52	89.9358999777982	71.52	147.435043975004	71.52	165.394942337377	71.52	156.411636024347	71.52	81.3563052254771	71.52	79.7088832841902	71.52	82.705271563266
71.67	91.0879789170862	71.67	137.770544768218	71.67	107.556274014697	71.67	102.752092321952	71.67	100.281697504746	71.67	89.8182037801587	71.67	147.135646471856	71.67	165.024647708974	71.67	156.180548374372	71.67	81.2742799329168	71.67	79.3703987845541	71.67	82.5037431810054
71.76	91.0188399142695	71.76	137.684334914516	71.76	107.435831963146	71.76	102.476252052385	71.76	100.006531842298	71.76	89.50931598866	71.76	146.722786914817	71.76	164.664292330419	71.76	156.214788799137	71.76	80.7763047020156	71.76	79.2333712701663	71.76	82.1790597106147
71.85	90.5348833483849	71.85	137.201530116884	71.85	106.902431631563	71.85	101.97628590779	71.85	99.6625727075099	71.85	89.2862267050593	71.85	146.464741464752	71.85	164.14950128303	71.85	155.64979710977	71.85	80.6904403787888	71.85	78.736671211259	71.85	81.7518441849998
71.99	90.2953863432298	71.99	136.748057699848	71.99	106.60966593506	71.99	101.907865291039	71.99	99.2851428390334	71.99	88.7740263585638	71.99	146.217142737115	71.99	163.710853665008	71.99	155.025147075793	71.99	80.1964859924757	71.99	78.3298906807496	71.99	81.4138207472575
72.08	90.137342309105	72.08	136.132475278709	72.08	106.369039526896	72.08	101.614235784521	72.08	99.1982291095828	72.08	88.651289775099	72.08	145.983055527708	72.08	163.686194276531	72.08	154.930698828213	72.08	80.1237703985397	72.08	78.4454959701011	72.08	81.2391921357948
72.16	90.0534477028633	72.16	135.851569462121	72.16	105.95593889453	72.16	101.476927767876	72.16	99.2163606369206	72.16	88.4823477066958	72.16	145.408750335866	72.16	163.29908171598	72.16	154.443122314122	72.16	79.7329258654403	72.16	78.1586425743412	72.16	81.3283899949083
72.27	89.6386980981117	72.27	135.179211509394	72.27	105.663478813674	72.27	101.080463601452	72.27	98.4425814270721	72.27	88.3107705775554	72.27	145.030341291858	72.27	162.544171959809	72.27	153.843971919252	72.27	79.3723745302082	72.27	77.9360175683399	72.27	80.9354216950114
72.4	89.3794775387499	72.4	135.093007553625	72.4	105.457033500515	72.4	100.787427730815	72.4	98.4769725281285	72.4	88.3793964938706	72.4	144.789546005485	72.4	162.509871340004	72.4	153.724141840278	72.4	79.1663487210334	72.4	77.6620156627455	72.4	80.4399299118409
72.51	89.2757860247779	72.51	134.506845331099	72.51	105.250596412926	72.51	100.632293512704	72.51	98.1846522819332	72.51	87.7617221191928	72.51	144.548750719112	72.51	161.926530487404	72.51	153.416012051813	72.51	79.2865324994441	72.51	77.3023938167311	72.51	80.1665613750055
72.64	88.8755884153649	72.64	133.994357375445	72.64	104.734450022893	72.64	100.235017982854	72.64	97.9771655428217	72.64	87.6731341327983	72.64	144.090749650284	72.64	161.472594418144	72.64	153.081600714091	72.64	78.6298200250878	72.64	76.8868573554369	72.64	80.0429903094563
72.72	88.4635605087018	72.72	133.420724841816	72.72	104.528054268009	72.72	100.115168484908	72.72	97.5828203517985	72.72	87.2641492672427	72.72	143.791949082232	72.72	161.154478646898	72.72	152.542966683737	72.72	78.2392202413942	72.72	76.6002675323316	72.72	79.8248465911771
72.84	88.3281165455009	72.84	133.140309222812	72.84	104.287324212212	72.84	99.8919551197026	72.84	97.1198334128122	72.84	87.1297653109992	72.84	143.286867800846	72.84	160.716377016184	72.84	152.055844697233	72.84	78.1920767460613	72.84	76.3137633719253	72.84	79.3505240605176
72.92	88.1927251693938	72.92	132.6187098829	72.92	103.737114690595	72.92	99.462034253783	72.92	96.8804629485979	72.92	86.8410655802755	72.92	142.98829675834	72.92	160.4670845062	72.92	151.67156951694	72.92	77.7501849554612	72.92	76.1471849984044	72.92	79.2179679717872
73.04	88.1034966229375	73.04	132.140556475791	73.04	103.41008768467	73.04	99.2370357328583	73.04	96.8963319842979	73.04	86.7008968611636	73.04	142.856938426508	73.04	160.133131714912	73.04	151.867575831265	73.04	77.6942564277879	73.04	76.1082976599525	73.04	79.0259469565382
73.15	87.6369776895966	73.15	131.640671878059	73.15	103.289685089974	73.15	99.0474592157593	73.15	96.5696741524184	73.15	86.6322739615638	73.15	142.461402744179	73.15	159.704287937739	73.15	151.234294369738	73.15	77.5740923354998	73.15	75.6288749239424	73.15	78.8380399562919
73.25	87.4296286310264	73.25	131.347642885641	73.25	102.894075389657	73.25	98.6855277002289	73.25	96.2774100125482	73.25	86.1519383370283	73.25	142.272229213907	73.25	159.498435687382	73.25	150.806404602195	73.25	77.0590998438846	73.25	75.3720407279212	73.25	78.4963811454011
73.36	87.0322260505422	73.36	130.882234222128	73.36	102.481260619114	73.36	98.2029633118162	73.36	96.0367117380292	73.36	85.92892213755	73.36	141.77351245555	73.36	159.223976985866	73.36	150.56678370062	73.36	76.7329436894829	73.36	75.2179352757759	73.36	78.1376324033779
73.48	86.8594351684005	73.48	130.554729295491	73.48	102.292054191958	73.48	98.0478462804941	73.48	95.7100539061497	73.48	85.8774631870712	73.48	141.44676415724	73.48	158.675043134394	73.48	150.121771105062	73.48	76.441123657544	73.48	74.9611093039756	73.48	77.7788918855757
73.6	86.3960436371743	73.6	130.068015469739	73.6	102.120514099874	73.6	97.7388487697423	73.6	95.3849688467536	73.6	85.5032039737979	73.6	141.200084786383	73.6	158.117365357476	73.6	149.857603503486	73.6	76.27412972785	73.6	74.5893203969588	73.6	77.8857143654057
73.71	86.3442148620936	73.71	129.706093891697	73.71	101.552987779309	73.71	97.6699246395303	73.71	95.1615040218143	73.71	85.0743975383057	73.71	140.839001941493	73.71	157.894410350728	73.71	149.532471063904	73.71	76.0338409026226	73.71	74.3325282635311	73.71	77.4928665580949
73.8	86.1023554679244	73.8	129.154593952638	73.8	101.140240616819	73.8	97.3769847518181	73.8	94.7833340446668	73.8	84.9200295239332	73.8	140.39194072563	73.8	157.482773276233	73.8	149.173098576814	73.8	75.7420686630244	73.8	74.2640563913913	73.8	77.1512637018079
73.91	85.8777723321155	73.91	128.706496654645	73.91	100.899474864898	73.91	96.99787736703	73.91	94.6973885651898	73.91	84.5941405799386	73.91	140.288776547911	73.91	157.174053693236	73.91	148.847949691483	73.91	75.5875937512893	73.91	73.8360640204291	73.91	76.9121425246944
74.02	85.6704654546668	74.02	128.120534650481	74.02	100.761889736443	74.02	96.7738698324039	74.02	94.2848387516767	74.02	84.5083842265646	74.02	139.893305643781	74.02	156.779569533991	74.02	148.317442749851	74.02	75.1756770990774	74.02	73.6306319582618	74.02	76.5192947173836
74.12	85.4318826314192	74.12	127.634299113327	74.12	100.367101400875	74.12	96.5857331161131	74.12	93.942849083693	74.12	84.3573454205486	74.12	139.578139739555	74.12	156.256593665114	74.12	147.882523868476	74.12	74.9402761928134	74.12	73.3104816741756	74.12	76.4384604980462
74.23	85.0552295584997	74.23	127.337739074445	74.23	100.058400773018	74.23	96.1737155972908	74.23	93.6868969543293	74.23	84.0863414199928	74.23	139.142766455935	74.23	155.92239288459	74.23	147.550384583495	74.23	74.6363220703431	74.23	72.9561991637668	74.23	76.0161535247928
74.35	84.9309696209163	74.35	126.927806805836	74.35	99.7136954969286	74.35	96.1033185426518	74.35	93.5647410305633	74.35	83.860016996068	74.35	139.079586307465	74.35	155.879324207797	74.35	147.471875009208	74.35	74.4254605791828	74.35	72.8312159457751	74.35	75.8749076689567
74.44	84.6511908800354	74.44	126.500496898411	74.44	99.5580445310862	74.44	95.8433529601715	74.44	93.3222197791881	74.44	83.6679242708297	74.44	138.466176516714	74.44	155.218802258009	74.44	147.342012539607	74.44	74.1287078846758	74.44	72.4665114573975	74.44	75.5286439672891
74.56	84.3782363221143	74.56	126.100688245778	74.56	99.1806527566664	74.56	95.448613637349	74.56	92.9632047440819	74.56	83.4141388911456	74.56	138.546650447062	74.56	154.867566581482	74.56	147.163896586285	74.56	73.9449616216462	74.56	72.2150124541015	74.56	75.2942705055684
74.66	84.1364165315793	74.66	125.652664322159	74.66	98.7163830945609	74.66	95.1212652954614	74.66	92.8428991310911	74.66	83.0711532038122	74.66	137.893376087557	74.66	154.49031356722	74.66	146.53082252003	74.66	73.395821130394	74.66	72.0438484715378	74.66	75.0381123709444
74.78	83.8463203389756	74.78	125.149691150024	74.78	98.2876092639684	74.78	94.8817496634066	74.78	92.3293586322375	74.78	83.0061109224196	74.78	137.475458812392	74.78	154.207827417328	74.78	146.164692139602	74.78	73.3838047877073	74.78	71.8951463497449	74.78	74.8209309075459
74.87	83.7909561644461	74.87	124.894475049282	74.87	98.0113871050878	74.87	94.6043942999373	74.87	92.1382402242486	74.87	82.6252668773623	74.87	137.343240791468	74.87	153.992993364267	74.87	145.709541244549	74.87	73.1212549955317	74.87	71.3420670993462	74.87	74.4916356546262
